cbsa	metro_name	yr	qtr	index_nsa	index_sa
27260	"Jacksonville, FL"	2015	3	238.76	234.32
27260	"Jacksonville, FL"	2015	4	238.66	237.49
27260	"Jacksonville, FL"	2016	1	245.07	245.56
27260	"Jacksonville, FL"	2016	2	253.07	248.94
27260	"Jacksonville, FL"	2016	3	259.43	255.1
27260	"Jacksonville, FL"	2016	4	258.08	256.91
27260	"Jacksonville, FL"	2017	1	266.39	266.62
27260	"Jacksonville, FL"	2017	2	272.63	267.96
27260	"Jacksonville, FL"	2017	3	279.66	275.46
27260	"Jacksonville, FL"	2017	4	285.26	284.21
27260	"Jacksonville, FL"	2018	1	285.66	285.11
27260	"Jacksonville, FL"	2018	2	299.26	294.31
27260	"Jacksonville, FL"	2018	3	303.7	299.65
27260	"Jacksonville, FL"	2018	4	306.39	305.11
27260	"Jacksonville, FL"	2019	1	307.75	306.78
27260	"Jacksonville, FL"	2019	2	319.84	314.7
27260	"Jacksonville, FL"	2019	3	316.84	312.62
27260	"Jacksonville, FL"	2019	4	326.19	325.19
27260	"Jacksonville, FL"	2020	1	334.79	333.37
27260	"Jacksonville, FL"	2020	2	340.99	335.47
27260	"Jacksonville, FL"	2020	3	349.96	345.19
27260	"Jacksonville, FL"	2020	4	356.08	355.55
27260	"Jacksonville, FL"	2021	1	380.05	378.07
27260	"Jacksonville, FL"	2021	2	395.86	389.47
27260	"Jacksonville, FL"	2021	3	431.45	424.94
27260	"Jacksonville, FL"	2021	4	453.72	454.38
27260	"Jacksonville, FL"	2022	1	473.79	470.46
27260	"Jacksonville, FL"	2022	2	514.43	506.47
27260	"Jacksonville, FL"	2022	3	519.34	510.89
27260	"Jacksonville, FL"	2022	4	500.28	501.74
28140	"Kansas City, MO-KS"	1991	1	100	100
28140	"Kansas City, MO-KS"	1991	2	100.27	100.01
28140	"Kansas City, MO-KS"	1991	3	99.66	99.15
28140	"Kansas City, MO-KS"	1991	4	101.43	101.11
28140	"Kansas City, MO-KS"	1992	1	100.91	100.91
28140	"Kansas City, MO-KS"	1992	2	101.85	101.58
28140	"Kansas City, MO-KS"	1992	3	102.71	102.16
28140	"Kansas City, MO-KS"	1992	4	103.69	103.4
28140	"Kansas City, MO-KS"	1993	1	103.74	103.74
28140	"Kansas City, MO-KS"	1993	2	104.65	104.38
28140	"Kansas City, MO-KS"	1993	3	106.67	106.05
28140	"Kansas City, MO-KS"	1993	4	107.72	107.46
28140	"Kansas City, MO-KS"	1994	1	109.39	109.38
28140	"Kansas City, MO-KS"	1994	2	111.58	111.3
28140	"Kansas City, MO-KS"	1994	3	112.49	111.79
28140	"Kansas City, MO-KS"	1994	4	112.83	112.59
28140	"Kansas City, MO-KS"	1995	1	113.7	113.74
28140	"Kansas City, MO-KS"	1995	2	115.24	114.89
28140	"Kansas City, MO-KS"	1995	3	117.6	116.9
28140	"Kansas City, MO-KS"	1995	4	117.87	117.58
28140	"Kansas City, MO-KS"	1996	1	119.33	119.46
28140	"Kansas City, MO-KS"	1996	2	120.68	120.2
28140	"Kansas City, MO-KS"	1996	3	123	122.32
28140	"Kansas City, MO-KS"	1996	4	124.08	123.75
28140	"Kansas City, MO-KS"	1997	1	125.15	125.38
28140	"Kansas City, MO-KS"	1997	2	127.28	126.65
28140	"Kansas City, MO-KS"	1997	3	128.2	127.54
28140	"Kansas City, MO-KS"	1997	4	130.29	129.94
28140	"Kansas City, MO-KS"	1998	1	130.58	130.88
28140	"Kansas City, MO-KS"	1998	2	134.36	133.6
28140	"Kansas City, MO-KS"	1998	3	136.2	135.52
28140	"Kansas City, MO-KS"	1998	4	139.38	139.02
28140	"Kansas City, MO-KS"	1999	1	140.47	140.83
28140	"Kansas City, MO-KS"	1999	2	144.94	144.06
28140	"Kansas City, MO-KS"	1999	3	146.76	146
28140	"Kansas City, MO-KS"	1999	4	147.41	147.1
28140	"Kansas City, MO-KS"	2000	1	150.71	151.09
28140	"Kansas City, MO-KS"	2000	2	154.02	153.08
28140	"Kansas City, MO-KS"	2000	3	155.93	155.06
28140	"Kansas City, MO-KS"	2000	4	156.47	156.26
28140	"Kansas City, MO-KS"	2001	1	158.41	158.76
28140	"Kansas City, MO-KS"	2001	2	161.35	160.39
28140	"Kansas City, MO-KS"	2001	3	164.49	163.5
28140	"Kansas City, MO-KS"	2001	4	166.49	166.35
28140	"Kansas City, MO-KS"	2002	1	165.59	165.94
28140	"Kansas City, MO-KS"	2002	2	169.82	168.78
28140	"Kansas City, MO-KS"	2002	3	171.95	170.92
28140	"Kansas City, MO-KS"	2002	4	172.23	172.04
28140	"Kansas City, MO-KS"	2003	1	174.59	175.08
28140	"Kansas City, MO-KS"	2003	2	177.68	176.48
28140	"Kansas City, MO-KS"	2003	3	179.09	178.03
28140	"Kansas City, MO-KS"	2003	4	180.9	180.62
28140	"Kansas City, MO-KS"	2004	1	182	182.78
28140	"Kansas City, MO-KS"	2004	2	185.78	184.38
28140	"Kansas City, MO-KS"	2004	3	186.94	185.7
28140	"Kansas City, MO-KS"	2004	4	188.37	188.04
28140	"Kansas City, MO-KS"	2005	1	188.79	190
28140	"Kansas City, MO-KS"	2005	2	193.69	192.05
28140	"Kansas City, MO-KS"	2005	3	194.24	192.67
28140	"Kansas City, MO-KS"	2005	4	195.37	195.08
28140	"Kansas City, MO-KS"	2006	1	198.44	200.18
28140	"Kansas City, MO-KS"	2006	2	198.08	196.25
28140	"Kansas City, MO-KS"	2006	3	200.22	198.21
28140	"Kansas City, MO-KS"	2006	4	200.06	199.83
28140	"Kansas City, MO-KS"	2007	1	197.57	199.84
28140	"Kansas City, MO-KS"	2007	2	201.9	199.8
28140	"Kansas City, MO-KS"	2007	3	202.39	199.96
28140	"Kansas City, MO-KS"	2007	4	195.08	195
28140	"Kansas City, MO-KS"	2008	1	188.17	190.86
28140	"Kansas City, MO-KS"	2008	2	191.13	188.88
28140	"Kansas City, MO-KS"	2008	3	189.13	186.45
28140	"Kansas City, MO-KS"	2008	4	184.17	184.34
28140	"Kansas City, MO-KS"	2009	1	180.9	183.84
28140	"Kansas City, MO-KS"	2009	2	183.53	181.23
28140	"Kansas City, MO-KS"	2009	3	183.16	180.08
28140	"Kansas City, MO-KS"	2009	4	180.3	180.81
28140	"Kansas City, MO-KS"	2010	1	169.74	172.77
28140	"Kansas City, MO-KS"	2010	2	183.13	180.69
28140	"Kansas City, MO-KS"	2010	3	173.61	170.26
28140	"Kansas City, MO-KS"	2010	4	166.17	166.96
28140	"Kansas City, MO-KS"	2011	1	160.68	163.77
28140	"Kansas City, MO-KS"	2011	2	167.37	165.02
28140	"Kansas City, MO-KS"	2011	3	167.99	164.36
28140	"Kansas City, MO-KS"	2011	4	164.86	165.91
28140	"Kansas City, MO-KS"	2012	1	167.48	171
28140	"Kansas City, MO-KS"	2012	2	171.28	168.64
28140	"Kansas City, MO-KS"	2012	3	179.28	175.21
28140	"Kansas City, MO-KS"	2012	4	173.07	174.35
28140	"Kansas City, MO-KS"	2013	1	171.87	175.61
28140	"Kansas City, MO-KS"	2013	2	182.27	179.31
28140	"Kansas City, MO-KS"	2013	3	184.99	180.79
28140	"Kansas City, MO-KS"	2013	4	180.4	181.78
28140	"Kansas City, MO-KS"	2014	1	178.62	182.53
28140	"Kansas City, MO-KS"	2014	2	190.18	186.86
28140	"Kansas City, MO-KS"	2014	3	193.86	189.83
28140	"Kansas City, MO-KS"	2014	4	190.28	191.64
28140	"Kansas City, MO-KS"	2015	1	189.47	193.39
28140	"Kansas City, MO-KS"	2015	2	201.74	198.1
28140	"Kansas City, MO-KS"	2015	3	202.96	199.31
28140	"Kansas City, MO-KS"	2015	4	202.71	203.97
28140	"Kansas City, MO-KS"	2016	1	204.07	207.93
28140	"Kansas City, MO-KS"	2016	2	214.68	210.65
28140	"Kansas City, MO-KS"	2016	3	218.43	215.26
28140	"Kansas City, MO-KS"	2016	4	220.02	221.3
28140	"Kansas City, MO-KS"	2017	1	220.4	223.84
28140	"Kansas City, MO-KS"	2017	2	231.86	227.65
28140	"Kansas City, MO-KS"	2017	3	235.71	232.84
28140	"Kansas City, MO-KS"	2017	4	235.01	236.45
28140	"Kansas City, MO-KS"	2018	1	240.15	243.2
28140	"Kansas City, MO-KS"	2018	2	250.15	245.56
28140	"Kansas City, MO-KS"	2018	3	251.84	249.23
28140	"Kansas City, MO-KS"	2018	4	253.72	255.75
28140	"Kansas City, MO-KS"	2019	1	254.17	256.61
28140	"Kansas City, MO-KS"	2019	2	265.46	260.33
28140	"Kansas City, MO-KS"	2019	3	266.83	264.47
28140	"Kansas City, MO-KS"	2019	4	272.44	275.4
28140	"Kansas City, MO-KS"	2020	1	273.84	275.76
28140	"Kansas City, MO-KS"	2020	2	288.59	282.39
28140	"Kansas City, MO-KS"	2020	3	297.52	295.34
28140	"Kansas City, MO-KS"	2020	4	301.98	306.32
28140	"Kansas City, MO-KS"	2021	1	315.4	316.78
28140	"Kansas City, MO-KS"	2021	2	336.13	328.25
28140	"Kansas City, MO-KS"	2021	3	340.37	338.26
28140	"Kansas City, MO-KS"	2021	4	344.92	350.93
28140	"Kansas City, MO-KS"	2022	1	366.64	367.59
28140	"Kansas City, MO-KS"	2022	2	386.08	376.35
28140	"Kansas City, MO-KS"	2022	3	381.13	379.01
28140	"Kansas City, MO-KS"	2022	4	374.36	381.81
28940	"Knoxville, TN"	1991	1	100	100
28940	"Knoxville, TN"	1991	2	100.04	99.18
28940	"Knoxville, TN"	1991	3	99.77	99.09
28940	"Knoxville, TN"	1991	4	103.85	102.83
28940	"Knoxville, TN"	1992	1	102.52	102.5
28940	"Knoxville, TN"	1992	2	103.78	102.93
28940	"Knoxville, TN"	1992	3	105.44	104.62
28940	"Knoxville, TN"	1992	4	106.7	105.75
28940	"Knoxville, TN"	1993	1	105.51	105.49
28940	"Knoxville, TN"	1993	2	109.12	108.23
28940	"Knoxville, TN"	1993	3	109.2	108.19
28940	"Knoxville, TN"	1993	4	111.09	110.3
28940	"Knoxville, TN"	1994	1	112.79	112.76
28940	"Knoxville, TN"	1994	2	114.02	113.01
28940	"Knoxville, TN"	1994	3	115.49	114.34
28940	"Knoxville, TN"	1994	4	115.06	114.44
28940	"Knoxville, TN"	1995	1	115.65	115.52
28940	"Knoxville, TN"	1995	2	117.66	116.56
28940	"Knoxville, TN"	1995	3	120.22	119.03
28940	"Knoxville, TN"	1995	4	118.91	118.43
28940	"Knoxville, TN"	1996	1	119.23	118.93
28940	"Knoxville, TN"	1996	2	122.15	120.98
28940	"Knoxville, TN"	1996	3	123.79	122.71
28940	"Knoxville, TN"	1996	4	123.32	122.84
28940	"Knoxville, TN"	1997	1	124.52	124.02
28940	"Knoxville, TN"	1997	2	125.66	124.45
28940	"Knoxville, TN"	1997	3	124.62	123.76
28940	"Knoxville, TN"	1997	4	126.2	125.63
28940	"Knoxville, TN"	1998	1	127.03	126.4
28940	"Knoxville, TN"	1998	2	128.14	126.89
28940	"Knoxville, TN"	1998	3	127.87	127.24
28940	"Knoxville, TN"	1998	4	129.65	128.95
28940	"Knoxville, TN"	1999	1	131.51	130.74
28940	"Knoxville, TN"	1999	2	131.7	130.44
28940	"Knoxville, TN"	1999	3	132.77	132.28
28940	"Knoxville, TN"	1999	4	134.27	133.41
28940	"Knoxville, TN"	2000	1	135.31	134.5
28940	"Knoxville, TN"	2000	2	136.88	135.65
28940	"Knoxville, TN"	2000	3	136.46	135.93
28940	"Knoxville, TN"	2000	4	138.71	137.74
28940	"Knoxville, TN"	2001	1	139.94	139.2
28940	"Knoxville, TN"	2001	2	141.81	140.55
28940	"Knoxville, TN"	2001	3	142.71	142.05
28940	"Knoxville, TN"	2001	4	143.36	142.31
28940	"Knoxville, TN"	2002	1	144.91	144.32
28940	"Knoxville, TN"	2002	2	146.5	145.22
28940	"Knoxville, TN"	2002	3	147.25	146.37
28940	"Knoxville, TN"	2002	4	150.09	149.06
28940	"Knoxville, TN"	2003	1	150.27	149.8
28940	"Knoxville, TN"	2003	2	153.79	152.41
28940	"Knoxville, TN"	2003	3	156	154.89
28940	"Knoxville, TN"	2003	4	159.66	158.66
28940	"Knoxville, TN"	2004	1	158.82	158.45
28940	"Knoxville, TN"	2004	2	164.43	162.88
28940	"Knoxville, TN"	2004	3	167.42	165.96
28940	"Knoxville, TN"	2004	4	170.48	169.69
28940	"Knoxville, TN"	2005	1	172.6	172.29
28940	"Knoxville, TN"	2005	2	177.33	175.51
28940	"Knoxville, TN"	2005	3	182.03	180.22
28940	"Knoxville, TN"	2005	4	183.95	183.43
28940	"Knoxville, TN"	2006	1	188.41	188.14
28940	"Knoxville, TN"	2006	2	192.77	190.59
28940	"Knoxville, TN"	2006	3	195	192.81
28940	"Knoxville, TN"	2006	4	197.37	197.2
28940	"Knoxville, TN"	2007	1	200.81	200.67
28940	"Knoxville, TN"	2007	2	206.24	203.67
28940	"Knoxville, TN"	2007	3	207.57	204.97
28940	"Knoxville, TN"	2007	4	202.96	202.99
28940	"Knoxville, TN"	2008	1	201.52	201.75
28940	"Knoxville, TN"	2008	2	201.63	198.89
28940	"Knoxville, TN"	2008	3	198.63	195.82
28940	"Knoxville, TN"	2008	4	193.88	193.96
28940	"Knoxville, TN"	2009	1	195.62	196.4
28940	"Knoxville, TN"	2009	2	197.78	194.81
28940	"Knoxville, TN"	2009	3	191.99	189.08
28940	"Knoxville, TN"	2009	4	193.45	193.37
28940	"Knoxville, TN"	2010	1	190	191.38
28940	"Knoxville, TN"	2010	2	193.73	190.51
28940	"Knoxville, TN"	2010	3	193.11	190.17
28940	"Knoxville, TN"	2010	4	183.69	183.34
28940	"Knoxville, TN"	2011	1	177.29	179.09
28940	"Knoxville, TN"	2011	2	182.89	179.56
28940	"Knoxville, TN"	2011	3	188.22	185.5
28940	"Knoxville, TN"	2011	4	184.78	184.12
28940	"Knoxville, TN"	2012	1	182.52	184.68
28940	"Knoxville, TN"	2012	2	188.66	185.02
28940	"Knoxville, TN"	2012	3	185.18	182.8
28940	"Knoxville, TN"	2012	4	187.15	186.23
28940	"Knoxville, TN"	2013	1	185.56	187.75
28940	"Knoxville, TN"	2013	2	196.24	192.41
28940	"Knoxville, TN"	2013	3	195.93	193.75
28940	"Knoxville, TN"	2013	4	194.92	193.8
28940	"Knoxville, TN"	2014	1	191.87	193.86
28940	"Knoxville, TN"	2014	2	198.12	194.37
28940	"Knoxville, TN"	2014	3	197.52	195.59
28940	"Knoxville, TN"	2014	4	199.79	198.56
28940	"Knoxville, TN"	2015	1	201.75	203.52
28940	"Knoxville, TN"	2015	2	204.17	200.55
28940	"Knoxville, TN"	2015	3	205.7	203.71
28940	"Knoxville, TN"	2015	4	207.86	206.61
28940	"Knoxville, TN"	2016	1	206.59	208.18
28940	"Knoxville, TN"	2016	2	211.82	208.26
28940	"Knoxville, TN"	2016	3	214.48	212.28
28940	"Knoxville, TN"	2016	4	216.41	215.23
28940	"Knoxville, TN"	2017	1	218.89	220.45
28940	"Knoxville, TN"	2017	2	226.61	222.9
28940	"Knoxville, TN"	2017	3	228.96	226.46
28940	"Knoxville, TN"	2017	4	231.46	230.37
28940	"Knoxville, TN"	2018	1	231.88	233.58
28940	"Knoxville, TN"	2018	2	243.8	239.64
28940	"Knoxville, TN"	2018	3	247.08	244.28
28940	"Knoxville, TN"	2018	4	247.98	247.14
28940	"Knoxville, TN"	2019	1	248.09	249.95
28940	"Knoxville, TN"	2019	2	259.61	254.76
28940	"Knoxville, TN"	2019	3	261.94	258.94
28940	"Knoxville, TN"	2019	4	265.84	265.56
28940	"Knoxville, TN"	2020	1	269.99	271.86
28940	"Knoxville, TN"	2020	2	282.92	277.01
28940	"Knoxville, TN"	2020	3	292.92	289.72
28940	"Knoxville, TN"	2020	4	304.92	305.45
28940	"Knoxville, TN"	2021	1	317.55	319.31
28940	"Knoxville, TN"	2021	2	349.44	341.54
28940	"Knoxville, TN"	2021	3	368.67	364.8
28940	"Knoxville, TN"	2021	4	379.33	381
28940	"Knoxville, TN"	2022	1	410.62	412.3
28940	"Knoxville, TN"	2022	2	436.95	426.49
28940	"Knoxville, TN"	2022	3	436.96	432.5
28940	"Knoxville, TN"	2022	4	438.9	441.67
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1991	1	100	100
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1991	2	100.14	99.56
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1991	3	101.86	101.29
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1991	4	102.59	102.18
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1992	1	103.24	103.26
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1992	2	104.18	103.57
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1992	3	105.41	104.78
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1992	4	106.92	106.52
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1993	1	106.55	106.59
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1993	2	108.65	107.99
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1993	3	109.56	108.85
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1993	4	110.35	109.97
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1994	1	111.22	111.33
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1994	2	113.43	112.71
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1994	3	113.39	112.54
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1994	4	114.09	113.78
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1995	1	114.46	114.64
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1995	2	115.39	114.64
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1995	3	116.43	115.43
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1995	4	115.38	115.14
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1996	1	115.82	116.06
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1996	2	118.97	118.24
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1996	3	119.13	117.92
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1996	4	120.07	119.93
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1997	1	119.93	120.21
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1997	2	121.35	120.63
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1997	3	122.04	120.66
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1997	4	120.58	120.48
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1998	1	120.91	121.26
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1998	2	122.57	121.83
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1998	3	125.02	123.56
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1998	4	124.91	124.82
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1999	1	125.74	126.16
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1999	2	128.66	127.82
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1999	3	131.39	129.94
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	1999	4	131.65	131.46
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2000	1	133.76	134.29
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2000	2	138.01	137.01
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2000	3	141.53	140.06
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2000	4	142.59	142.34
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2001	1	144.66	145.27
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2001	2	149.47	148.27
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2001	3	151.84	150.4
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2001	4	154.75	154.37
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2002	1	155.61	156.41
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2002	2	159.99	158.48
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2002	3	162.59	161.27
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2002	4	166.27	165.77
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2003	1	167.32	168.32
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2003	2	172.98	171.06
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2003	3	175.71	174.53
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2003	4	175.23	174.59
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2004	1	178.63	179.84
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2004	2	184.1	181.86
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2004	3	186.29	185.08
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2004	4	188.45	187.83
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2005	1	186.85	188.16
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2005	2	197.36	194.91
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2005	3	197.31	195.84
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2005	4	202.44	201.95
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2006	1	202.62	204.1
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2006	2	206.89	204.47
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2006	3	203.46	201.44
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2006	4	204.06	203.81
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2007	1	207.19	208.92
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2007	2	204.54	202.23
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2007	3	204.44	201.88
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2007	4	196.43	196.32
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2008	1	190.18	192.08
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2008	2	190.13	188.2
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2008	3	186.16	183.04
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2008	4	176.16	176.41
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2009	1	170.65	172.68
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2009	2	167.17	165.49
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2009	3	167.46	163.98
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2009	4	160.09	160.68
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2010	1	155.02	157.22
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2010	2	160.61	158.8
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2010	3	155.99	152.31
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2010	4	154.19	155.03
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2011	1	146.86	149.45
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2011	2	146.28	144.08
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2011	3	147.79	144.3
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2011	4	138.36	139.19
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2012	1	141.15	144.1
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2012	2	144.87	142.13
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2012	3	146.47	143.12
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2012	4	139.66	140.6
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2013	1	140.35	143.57
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2013	2	152.24	148.79
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2013	3	153.79	150.61
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2013	4	154.29	155.3
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2014	1	149.21	152.71
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2014	2	160.87	156.93
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2014	3	160	157.05
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2014	4	157.82	158.71
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2015	1	155.44	158.99
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2015	2	166.9	162.7
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2015	3	166.1	163.51
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2015	4	160.05	160.63
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2016	1	164.63	168.14
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2016	2	171.49	167.46
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2016	3	169.98	167.5
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2016	4	171.06	171.56
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2017	1	170	173.11
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2017	2	177.78	174.13
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2017	3	181.29	178.74
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2017	4	177.73	178.1
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2018	1	177.05	179.82
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2018	2	185.63	182.37
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2018	3	186	183.34
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2018	4	186.78	187.1
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2019	1	184.38	186.95
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2019	2	187.68	184.68
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2019	3	192.36	189.64
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2019	4	188.49	188.82
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2020	1	188.28	190.67
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2020	2	195.57	192.62
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2020	3	199.92	196.98
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2020	4	206.17	206.81
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2021	1	208.58	210.92
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2021	2	220.67	217.37
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2021	3	228.79	225.43
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2021	4	232.73	233.72
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2022	1	239.01	241.41
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2022	2	252.13	248.43
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2022	3	253.91	250.06
29404	"Lake County-Kenosha County, IL-WI  (MSAD)"	2022	4	246.97	248.31
29820	"Las Vegas-Henderson-Paradise, NV"	1991	1	100	100
29820	"Las Vegas-Henderson-Paradise, NV"	1991	2	100.92	100.02
29820	"Las Vegas-Henderson-Paradise, NV"	1991	3	100.58	99.85
29820	"Las Vegas-Henderson-Paradise, NV"	1991	4	101.71	101.14
29820	"Las Vegas-Henderson-Paradise, NV"	1992	1	101.62	101.63
29820	"Las Vegas-Henderson-Paradise, NV"	1992	2	101.87	100.96
29820	"Las Vegas-Henderson-Paradise, NV"	1992	3	103.08	102.31
29820	"Las Vegas-Henderson-Paradise, NV"	1992	4	102.8	102.25
29820	"Las Vegas-Henderson-Paradise, NV"	1993	1	101.61	101.62
